Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
114,188.0,137.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=38AD16344A2BF6D82D6552041AE013D4?id=1990GIL/TAY1715-1716:2,1.0,3.06,12,-190401,CH3C(O)OCH2CH2C[Si(CH3)3]3,,,CH2=CHC[Si(CH3)3]3,CH3C(O)OH,,633,1.0
115,189.0,138.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=53507EFD0312678A127DC628AE5AC07C?id=1972BER/BIZ73-80:3,1.0,1,13,-100605,CH2ClCHClO2,,,O2,CH2ClCHCl(.),,321,1.0
119,193.0,140.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=25C47A542126A209A417C0204CBCCB7D?id=1997BOY/LES323-331:5,2.0,4,4,-29932,CH3CH(OH)CH(CH3)OO(.),CH3CH(OH)CH(CH3)OO(.),,O2,HOCH(CH3)CH(CH3(O(.),HOCH(CH3)CH(CH3(O(.),303,2.0
126,202.0,148.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=67879F93D9690D7BF15A3946ED353576?id=2013CAO/WAN1161:1,1.0,3.39,12,-65310,CH3SO3,,,(.)CH3,SO3,,200,1.0
127,203.0,149.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A98FE4235CB6A424327D430F6432ED35?id=2013CAO/WAN1161:2,1.0,9.17,12,-156462,CH3SO3,,,CH3O(.),SO2,,200,1.0
128,205.0,151.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0ED1A191BE48C5D4EEE45D6083475A77?id=2013CAO/WAN1161:3,1.0,1.72,13,-208128,CH3SO3,,,HOSO,CH2O,,200,1.0
129,206.0,152.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=296F07DE1C5DE8D3306716DF83307CDA?id=2013CAO/WAN1161:4,1.0,1.05,12,-255803,CH3SO3,,,(.)CH=SO2,H2O,,200,1.0
130,207.0,153.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2E3B69CFA23C90BDDD6B94F6641DA9F4?id=2013CAO/WAN1161:5,1.0,3.32,12,-376222,CH3SO3,,,(.)CH2SO3,H(.),,200,1.0
136,213.0,157.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=68A9DB25A5D72881804D02CA8B7699C8?id=1999FIS/EIS35-40:1,1.0,2,18,-215400,CH3In,,,(.)CH3,In(CH3)2,,273,1.0
143,220.0,161.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=12838E87C8E5D594C276A34D33AE4C71?id=1992HOP/WAC711-721:2,1.0,2.29,10,-144672,CH#CCH2CH2CH=CHCH3-(Z)-,,,CH2=C=CHCH(CH3)CH=CH2,,,493,1.0
144,221.0,162.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=35C6683E2D2D8A03DF2DCE32FC383D27?id=1992HOP/WAC711-721:1,1.0,5.25,10,-144672,"CH#CCH2CH2CH=CHCH3(E),-",,,CH2=C=CHCH(CH3)CH=CH2,,,493,1.0
151,229.0,170.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=924AB85A260399D915AE61F756C5314B?id=1985DEA4600-4608:44,1.0,3.16,13,-180424,CH2=CHCH=CHCH=CH(.),,,C2H2,CH2=CHCH=CH(.),,300,1.0
154,232.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1997ATK/BAU1329-1499:156,2.0,1.6,-6,-42903,CS2OH,,,CS2,(.)OH,,250,2.0
155,233.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1992ATK/BAU1125-1568:447,2.0,1.6,-6,-42903,CS2OH,,,CS2,(.)OH,,250,2.0
156,234.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=2004ATK/BAU1461-1738:194,1.0,4.8,5,,CS2OH,,,CS2,(.)OH,,"298
 
K",1.0
157,235.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=2004ATK/BAU1461-1738:195,1.0,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1.0
158,236.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1997ATK/BAU1329-1499:155,1.0,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1.0
159,237.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1992ATK/BAU1125-1568:446,1.0,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1.0
160,238.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1991DIA/LEE379-386:3,2.0,8.9,-13,-6693,CS2OH,,,CS2,(.)OH,,246,2.0
161,239.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1991DIA/LEE379-386:4,2.0,9.61,-9,-34671,CS2OH,,,CS2,(.)OH,,249,2.0
162,240.0,172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1990MUR/LOV2381-2386:4,1.0,2.36,10,-34838,CS2OH,,,CS2,(.)OH,,249,1.0
172,255.0,186.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=06F536C4D34501DE2DD6B77A69A527A4?id=1992LIG/COX1805-1961:76,1.0,4.8,15,-86471,n-C8H17OONO2,,,NO2,n-C8H17O2,,245,1.0
173,256.0,186.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=06F536C4D34501DE2DD6B77A69A527A4?id=1989ZAB/REI5500-5507:8,1.0,4.8,15,-86471,n-C8H17OONO2,,,NO2,n-C8H17O2,,245,1.0
174,257.0,187.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B375B034EA0898C104D08A9A67E67E47?id=1992LIG/COX1805-1961:75,1.0,7.5,15,-86471,n-C6H13OONO2,,,NO2,1-C6H13OO(.),,245,1.0
175,258.0,187.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B375B034EA0898C104D08A9A67E67E47?id=1989ZAB/REI5500-5507:7,1.0,7.5,15,-86471,n-C6H13OONO2,,,NO2,1-C6H13OO(.),,245,1.0
176,259.0,188.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4C25F9AC674E121331423CF92E847AF7?id=1992LIG/COX1805-1961:74,1.0,8.3,15,-86471,n-C4H9OONO2,,,NO2,CH3CH2CH2CH2OO(.),,245,1.0
177,260.0,188.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4C25F9AC674E121331423CF92E847AF7?id=1989ZAB/REI5500-5507:6,1.0,8.3,15,-86471,n-C4H9OONO2,,,NO2,CH3CH2CH2CH2OO(.),,245,1.0
183,276.0,198.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=20538D55E135A192C835368C6A4ED4FE?id=2001ATK/BAU1-56:608,2.0,3.3,-11,,CH2BrOO,CH2BrOO,,CH2BrO,CH2BrO,O2,"298
 
K",2.0
184,277.0,198.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=20538D55E135A192C835368C6A4ED4FE?id=1995VIL/LES376-384:2,2.0,1.05,-12,,CH2BrOO,CH2BrOO,,CH2BrO,CH2BrO,O2,"298
 
K",2.0
185,278.0,199.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BA856A21CC4F44C83673F46F93F5DC4B?id=2001ATK/BAU1-56:607,2.0,3.3,-11,,CH2BrOO,CH2BrOO,,CH2BrOOCH2Br,O2,,"298
 
K",2.0
186,279.0,200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B0E761DFF622C3CA645EA99716133F53?id=2010GRA/BLI3928-3941:1,2.0,9,-11,,ICH2OO(.),ICH2OO(.),,CH2IO,CH2IO,O2,"296
 
K",2.0
192,285.0,205.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=2003CHA/BRI2573-2580:5,2.0,9.73,-14,7059,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,253,2.0
193,286.0,205.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=2003CHA/BRI2573-2580:6,2.0,6.48,-14,7782,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,253,2.0
194,287.0,205.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=1993MAR/SHI9686-9694:6,2.0,5.99,-12,,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,"298
 
K",2.0
195,288.0,205.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=1992YAR/PEN369-383:7,2.0,6.7,-2,,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,"296
 
K",2.0
196,289.0,205.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=1990WAL/AND189:4,2.0,6.9,-1,,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,"295
 
K",2.0
197,290.0,205.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=1992WAL/DAG667-710:45,2.0,7,-1,,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,"300
 
K",2.0
198,291.0,206.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7BA66D975D1867BC815F265305090386?id=2003CHA/BRI2573-2580:7,2.0,1.6,-18,31961,CH2ClCH2O2,CH2ClCH2O2,,CH2ClCH2OH,CH2ClCHO,O2,253,2.0
199,292.0,206.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7BA66D975D1867BC815F265305090386?id=2003CHA/BRI2573-2580:8,2.0,2.44,-16,21185,CH2ClCH2O2,CH2ClCH2O2,,CH2ClCH2OH,CH2ClCHO,O2,253,2.0
200,293.0,206.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7BA66D975D1867BC815F265305090386?id=1990WAL/AND189:3,2.0,3.1,-1,,CH2ClCH2O2,CH2ClCH2O2,,CH2ClCH2OH,CH2ClCHO,O2,"295
 
K",2.0
209,314.0,220.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4618CF6E59FE9A0C82A3F7F26B7953D3?id=1989HOP/WAC377-382:3,1.0,1,11,-147998,CH#CCH2CH2C(CH3)=C(CH3)2,,,CH2=C=CHC(CH3)2C(CH3)=CH2,,,483,1.0
210,315.0,221.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EDB9C3ECC0F0CB631F789CA59A95C64C?id=1989HOP/WAC377-382:2,1.0,9.55,10,-146335,CH2=C=CHC(CH3)2C(CH3)=CH2,,,CH#CCH2CH2C(CH3)=C(CH3)2,,,483,1.0
211,316.0,222.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0321CA57D13B6EEFA11E3715A0BF8AD6?id=1987SAN/LIN905:44,2.0,5.25,-7,-48141,CH2CH(NF2)Br,,,CH2=CHBr,NF2,,330,2.0
212,317.0,222.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0321CA57D13B6EEFA11E3715A0BF8AD6?id=1987SAN/LIN905:43,1.0,2.09,12,-51051,CH2CH(NF2)Br,,,CH2=CHBr,NF2,,330,1.0
213,318.0,222.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0321CA57D13B6EEFA11E3715A0BF8AD6?id=1967DIJ/KER864:4,1.0,4.78,22,-47725,CH2CH(NF2)Br,,,CH2=CHBr,NF2,,351,1.0
214,319.0,223.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=15AC0EEE859E976F5A06033D2A0FE493?id=1987SAN/LIN905:42,2.0,4.78,-8,-40575,CH2CH(NF2)Cl,,,CH2=CHCl,NF2,,330,2.0
215,320.0,223.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=15AC0EEE859E976F5A06033D2A0FE493?id=1987SAN/LIN905:41,1.0,3.72,10,-39743,CH2CH(NF2)Cl,,,CH2=CHCl,NF2,,330,1.0
216,321.0,223.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=15AC0EEE859E976F5A06033D2A0FE493?id=1967DIJ/KER864:3,1.0,1.9,21,-38496,CH2CH(NF2)Cl,,,CH2=CHCl,NF2,,351,1.0
220,325.0,225.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0023B75A0E08CBDA51E831E31CC48F27?id=1987SAN/LIN905:38,2.0,8.72,-7,-36833,(CH3)2C(NF2)C(CH3)2,,,(CH3)2C=C(CH3)2,NF2,,330,2.0
221,326.0,225.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0023B75A0E08CBDA51E831E31CC48F27?id=1987SAN/LIN905:37,1.0,8.91,10,-30514,(CH3)2C(NF2)C(CH3)2,,,(CH3)2C=C(CH3)2,NF2,,330,1.0
222,327.0,225.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0023B75A0E08CBDA51E831E31CC48F27?id=1967DIJ/KER105:17,1.0,3.01,22,-34754,(CH3)2C(NF2)C(CH3)2,,,(CH3)2C=C(CH3)2,NF2,,314,1.0
223,328.0,226.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=998A6C5F927758DEC9F94A9DCA50D5C5?id=1987SAN/LIN905:36,2.0,4.9,-7,-38912,CH3CH(NF2)C(CH3)2,,,(CH3)2C=CHCH3,NF2,,330,2.0
224,329.0,226.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=998A6C5F927758DEC9F94A9DCA50D5C5?id=1987SAN/LIN905:35,1.0,5.25,11,-40575,CH3CH(NF2)C(CH3)2,,,(CH3)2C=CHCH3,NF2,,330,1.0
225,330.0,226.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=998A6C5F927758DEC9F94A9DCA50D5C5?id=1967DIJ/KER105:16,1.0,4.78,23,-40575,CH3CH(NF2)C(CH3)2,,,(CH3)2C=CHCH3,NF2,,314,1.0
228,333.0,228.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=850AA916E8F9BA441216324EB57F3BED?id=1987SAN/LIN905:32,2.0,1.48,-4,-60280,CH3CH(NF2)CHCH3,,,(E)-2-C4H8,NF2,,330,2.0
229,334.0,228.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=850AA916E8F9BA441216324EB57F3BED?id=1987SAN/LIN905:31,1.0,3.72,13,-58201,CH3CH(NF2)CHCH3,,,(E)-2-C4H8,NF2,,330,1.0
230,335.0,228.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=850AA916E8F9BA441216324EB57F3BED?id=1967DIJ/KER105:15,1.0,2.41,24,-56871,CH3CH(NF2)CHCH3,,,(E)-2-C4H8,NF2,,334,1.0
231,336.0,229.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2632A642F6560B7477BA4376BBDB881E?id=1987SAN/LIN905:30,2.0,4.37,-5,-57702,CH3CH(NF2)CHCH3,,,(Z)-2-C4H8,NF2,,330,2.0
232,337.0,229.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2632A642F6560B7477BA4376BBDB881E?id=1987SAN/LIN905:29,1.0,7.41,13,-59448,CH3CH(NF2)CHCH3,,,(Z)-2-C4H8,NF2,,330,1.0
233,338.0,229.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2632A642F6560B7477BA4376BBDB881E?id=1967DIJ/KER105:14,1.0,2.41,24,-56871,CH3CH(NF2)CHCH3,,,(Z)-2-C4H8,NF2,,334,1.0
234,339.0,230.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A1B4EA1C7EA71DD7CCEFEA91DDFE32E?id=1987SAN/LIN905:28,2.0,4.47,-9,-31761,C2H5CHCH2NF2,,,1-C4H8,NF2,,330,2.0
235,340.0,230.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A1B4EA1C7EA71DD7CCEFEA91DDFE32E?id=1987SAN/LIN905:27,1.0,4.79,11,-48557,C2H5CHCH2NF2,,,1-C4H8,NF2,,330,1.0
236,341.0,230.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A1B4EA1C7EA71DD7CCEFEA91DDFE32E?id=1967DIJ/KER105:13,1.0,7.59,22,-43069,C2H5CHCH2NF2,,,1-C4H8,NF2,,334,1.0
237,342.0,231.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF74B4A9ADF02BBA927CF9036C18E3E1?id=1994WAL/ELL2346-2356:11,2.0,4.8,-12,,FC(O)OO,FC(O)OO,,O2,FC(O)O(.),FC(O)O(.),"296
 
K",2.0
238,344.0,232.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D1DD0C88437F188BE6007A6829833E32?id=1994WAL/ELL2346-2356:10,3.0,1.2,-12,,FC(O)OO,FC(O)OO,,FC(O)OO(O)CF,O2,,"298
 
K",3.0
240,349.0,235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D73FC2D30C2EEB7EA2A30BE0CD3DD067?id=2005HER/MUL4303-4311:1,1.0,1.28,12,-56484,HOOCH2O,,,CH2O,HO2,,200,1.0
241,350.0,236.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8FB2C86DFCE33517E05A743FB2CACD6D?id=2000HYN/MAC1557-1562:8,1.0,1,15,-225518,CH2FC(.)F2,,,(.)CF2,(.)CH2F,,1250,1.0
250,359.0,245.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D7742DA2848C7D03E1AE587F8FF2716?id=1987MAR/MAR167:6,1.0,8.91,11,-152155,(E)-CH3CH=CHCH2SCH2C#CH,,,CH2=C=CH2,CH3CH=CHCHS,,614,1.0
251,360.0,246.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D0544A508CDCB571D9BBE91041F5FDAD?id=1987MAR/MAR167:5,1.0,3.63,11,-152155,(E)-CH3CH=CHCH2SCH2C#CH,,,1-C4H8,CH#CCHS,,614,1.0
252,362.0,248.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=23EBE4266C4AD468BCD3BBF4478D3AD1?id=1987MAR/MAR167:3,1.0,5.89,10,-138852,(E)-CH3CH=CHCH2SCH2CH=CH2,,,CH3CH=CH2,CH3CH=CHCHS,,635,1.0
253,363.0,249.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5EB5B34406AA97E85226687FBE5D54C6?id=1987MAR/MAR167:2,1.0,3.89,10,-139683,(E)-CH3CH=CHCH2SCH2CH=CH2,,,1-C4H8,CH2=CHCH=S,,635,1.0
254,366.0,252.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=73D0C8F5BABD2EBA5368993135400F9B?id=1999WAN/HOU5075-5079:4,1.0,3.2,12,,CHClFO(.),,,CHClFO(.),,,"298
 
K",1.0
255,367.0,253.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3AFD2CF56B709155B67DD9C8EAEBDE07?id=1999WAN/HOU5075-5079:5,1.0,1.5,12,,CHClFO(.),,,ClCO,HF,,"298
 
K",1.0
256,368.0,254.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2D271CE228ED2305706FCDB8A9BC18E3?id=1999WAN/HOU5075-5079:6,1.0,1.6,12,,CHClFO(.),,,HC(O)Cl,(.)F,,"298
 
K",1.0
259,371.0,256.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A91787F377C1FB12A1ED00A9CE174235?id=1999WAN/HOU5075-5079:3,1.0,1.5,13,,CHClFO(.),,,COClF,H(.),,"298
 
K",1.0
260,373.0,258.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3C42129A2E4108468C266381AB8A8CBF?id=2001WU/CAR1423-1432:3,1.0,7.7,9,-39934,CH2ClO,,,HCO,HCl,,265,1.0
261,374.0,258.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3C42129A2E4108468C266381AB8A8CBF?id=1999WU/CAR44-50:1,1.0,4,3,,CH2ClO,,,HCO,HCl,,"306
 
K",1.0
262,375.0,258.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3C42129A2E4108468C266381AB8A8CBF?id=1999WU/CAR44-50:2,1.0,6,2,,CH2ClO,,,HCO,HCl,,"306
 
K",1.0
263,376.0,259.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C334B1BA4E21A9D15490193064A59F57?id=2004LUO/LI5050-5056:4,1.0,9.28,1,-32202,CH2FO(.),,,(.)CHFOH,,,200,1.0
264,377.0,260.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=50CC59F31AA7A7B25A7820111957CAF3?id=2004LUO/LI5050-5056:2,1.0,3.61,10,-102501,CH2FO(.),,,HCO,HF,,200,1.0
265,378.0,261.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4B7011500A63D0A979A581E00E84489D?id=2004LUO/LI5050-5056:1,1.0,3.3,11,-59457,CH2FO(.),,,HFCO,H(.),,200,1.0
271,387.0,268.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9E41CC9E4AAB7282F23CF8EAC5F5B12?id=1987DOB/BER895:3,1.0,2.51,9,-46894,3-C8H17,,,2-C8H17,,,300,1.0
272,388.0,268.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9E41CC9E4AAB7282F23CF8EAC5F5B12?id=2015WAN/VIL7205-7221:57,1.0,6.17,8,-48116,3-C8H17,,,2-C8H17,,,500,1.0
273,390.0,270.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1EE54AA0734368400C3733D9ACDA9C14?id=1995ZAC/TSA5308-5318:33,1.0,3.72,19,-250266,H2Si(.)OH,,,H2,(.)Si(O)H,,1000,1.0
274,391.0,271.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=42CB8167146BDF33EA7751045E6FEE60?id=1988BAI/IJA2611-2614:5,1.0,3.16,13,-217839,(CH33SiCH(OCH3)CH3,,,(CH3)3SiOCH3,CH3CH,,797,1.0
275,392.0,272.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2776E7A8D60E5DA6DACA3F1650850AD9?id=1995ZAC/TSA5308-5318:32,1.0,1.95,20,-174604,:Si(OH)2,,,H2O,SiO,,1000,1.0
293,414.0,288.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3C74AB3EF6E61CA15F823861C6D71E61?id=1989BRA/FRA1053-1061:13,1.0,1.8,24,-208693,CH=CHCH=CHC#CH,,,H(.),(E)-HC#CCH=CHC#CH,,1380,1.0
296,417.0,290.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EEE1FF612940D68EB09CF7E5A70795FF?id=1989BRA/FRA1053-1061:12,1.0,1.69,26,-240288,CH=CHCH=CHC#CH,,,C2H2,HCCCHCH(.),,1380,1.0
297,418.0,291.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B72004569385B38391DF72033B390CA?id=1992LAI/HSU3092-3099:2,1.0,2.2,12,-125549,HOCH=CH,,,C2H2,(.)OH,,627,1.0
308,429.0,302.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CBAA941435A32345E37DB421EEEF184D?id=1963JAC/PRI1560-1567:2,1.0,8.71,7,-147998,(CH3)2Ga,,,(.)CH3,CH3Ga,,686,1.0
309,430.0,302.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CBAA941435A32345E37DB421EEEF184D?id=2003CAR/MOO3708-3718:29,1.0,1.6,20,-306962,(CH3)2Ga,,,(.)CH3,CH3Ga,,829,1.0
310,431.0,303.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E8A98E2CE7F67366FEA1CA7F251B2B09?id=1989WEI/GRA227-244C:2,1.0,6,4,,(Z)-Cr(CO)4(C2H4)2,,,C2H4,Cr(CO)4(C2H4),,"298
 
K",1.0
311,432.0,303.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E8A98E2CE7F67366FEA1CA7F251B2B09?id=1988WEI/GRA1458:2,1.0,6,4,,(Z)-Cr(CO)4(C2H4)2,,,C2H4,Cr(CO)4(C2H4),,"298
 
K",1.0
312,433.0,303.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E8A98E2CE7F67366FEA1CA7F251B2B09?id=1987WEI/GRA1252:2,1.0,6,4,,(Z)-Cr(CO)4(C2H4)2,,,C2H4,Cr(CO)4(C2H4),,"295
 
K",1.0
319,440.0,310.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D8F362379089AFE9DC9AB3F89D0E0DD5?id=1975WEA/SHO109:5,2.0,1.8,-1,,CD3O2(.),CD3O2(.),,O2,CD3O-OCD3,,"298
 
K",2.0
322,443.0,313.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=175A48513CECD8EE37796047340240B0?id=1987DAV/HUG639:5,1.0,5.01,11,-175435,CH3O(n-C3H7)(CH3)SiSi(CH3)3,,,(CH3)3SiOCH3,(n-C3H7)(CH3)Si,,667,1.0
326,447.0,317.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=298E6AB5AEE510742A7C221D1AE91FF5?id=1986MAR/MAR355:4,1.0,3.47,10,-143840,CH2=CHCH2SCH2C(CH3)3,,,CH3CH=CH2,(CH3)3CCHS,,613,1.0
327,449.0,319.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4A7850FA12668C04AA68B5A1422A00CA?id=1986MAR/MAR355:2,1.0,1.58,10,-128874,CH2=CHCH2SCH2CN,,,CH3CH=CH2,N#CCHS,,613,1.0
336,458.0,328.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=22B2E66BEF9A6D0CCB0EA3228D4B659B?id=2011ZHU/LIN328-339:22,2.0,5.12,-6,-53944,Cl(ClO2),,,ClO,ClO,,180,2.0
337,459.0,328.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=22B2E66BEF9A6D0CCB0EA3228D4B659B?id=2003ZHU/LIN4094-4106:10,2.0,5.12,-6,-53944,Cl(ClO2),,,ClO,ClO,,180,2.0
338,460.0,328.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=22B2E66BEF9A6D0CCB0EA3228D4B659B?id=2011ZHU/LIN328-339:24,1.0,5.55,16,-53828,Cl(ClO2),,,ClO,ClO,,180,1.0
339,461.0,328.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=22B2E66BEF9A6D0CCB0EA3228D4B659B?id=2003ZHU/LIN4094-4106:9,1.0,5.55,16,-53828,Cl(ClO2),,,ClO,ClO,,180,1.0
340,462.0,329.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B27EBD4C7A7940243AF7973887E6E2E?id=2007BRU/JOD194-200:8,1.0,9.15,15,-317280,CBr3OBr,,,CBr3,BrO,,200,1.0
346,470.0,336.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A2018ECB89B423FADDAE5372E90F78F7?id=1986HYN/WIN4148:5,1.0,3.5,6,,CD3S(OH)CD3,,,(CD3)2S,(.)OH,,"261
 
K",1.0
347,471.0,336.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A2018ECB89B423FADDAE5372E90F78F7?id=1995HYN/STO16967-16975:4,1.0,9.51,5,,CD3S(OH)CD3,,,(CD3)2S,(.)OH,,"298
 
K",1.0
