RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
6663,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1992ATK/BAU1125-1568:371,2,2.01,-12,,NO2,NO3,,N2O5,,,200,2
6664,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1989ATK/BAU881-1097:293,2,2.01,-12,,NO2,NO3,,N2O5,,,200,2
6665,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1982MAL/TRO399:3,2,1.6,-12,,NO2,NO3,,N2O5,,,200,2
6666,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=2000HAH/LUT5098-5104:3,3,3.72,-30,,NO2,NO3,,N2O5,,,300,3
6667,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1991ORL/TYN2345-2349:2,3,2.81,-30,,NO2,NO3,,N2O5,,,236,3
6668,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1985SMI/RAV1423:2,3,2.12,-30,,NO2,NO3,,N2O5,,,"298
 
K",3
6669,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1985BOR/COB337:12,3,3.01,-30,,NO2,NO3,,N2O5,,,"298
 
K",3
6670,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1984KIR/MAR4370:2,3,4.49,-30,,NO2,NO3,,N2O5,,,236,3
6671,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=2000HAH/LUT5098-5104:4,2,1.9,-12,,NO2,NO3,,N2O5,,,300,2
6672,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1991ORL/TYN2345-2349:1,2,1.66,-12,,NO2,NO3,,N2O5,,,236,2
6673,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1987WAL/ATK243:4,2,7.01,-13,,NO2,NO3,,N2O5,,,"298
 
K",2
6674,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1986WAL/ATK4640:6,2,8,-13,,NO2,NO3,,N2O5,,,"298
 
K",2
6675,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1985SMI/RAV1423:1,2,1.84,-12,,NO2,NO3,,N2O5,,,"298
 
K",2
6676,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1985BUR/TYN4848:6,2,5.8,-13,,NO2,NO3,,N2O5,,,"298
 
K",2
6677,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1985BOR/COB337:11,2,2.19,-12,,NO2,NO3,,N2O5,,,"298
 
K",2
6678,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1984TUA/SAN3095-3098:1,2,1.69,-12,,NO2,NO3,,N2O5,,,"298
 
K",2
6679,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1984KIR/MAR4370:1,2,1.65,-12,,NO2,NO3,,N2O5,,,236,2
6680,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1984CRO/HIP5083:2,2,2.19,-12,,NO2,NO3,,N2O5,,,"293
 
K",2
6681,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1982FOW/MIT1239:2,2,2.01,-12,,NO2,NO3,,N2O5,,,"298
 
K",2
6682,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1992HJO/NOT51-65:4,2,3.72,-11,,NO2,NO3,,N2O5,,,"298
 
K",2
6683,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1983PAT/GOL1189:17,3,2.2,-30,,NO2,NO3,,N2O5,,,"300
 
K",3
6685,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1985COB/TRO1010-1015:24,2,1.81,-12,-815,NO2,NO3,,N2O5,,,295,2
6686,3375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A531FCD2D1AE573F7224767C5C993252?id=1992HJO/NOT51-65:3,2,3.32,-11,,NO2,NO3,,N2O5,,,"298
 
K",2
6687,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1997DEM/SAN1-266:532,2,4.5,-14,-10476,NO2,NO3,,O2,NO,NO2,200,2
6688,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1994DEM/SAN:510,2,4.5,-14,-10476,NO2,NO3,,O2,NO,NO2,200,2
6689,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1992WAN/LJU7640-7645:1,2,5.4,-14,-12389,NO2,NO3,,O2,NO,NO2,298,2
6690,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1989HJO/CAP5458-5461:1,2,5.1,-16,,NO2,NO3,,O2,NO,NO2,"296
 
K",2
6691,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1988CAN/DAV4997:1,2,9.51,-14,-11723,NO2,NO3,,O2,NO,NO2,298,2
6692,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1958SCH/DAV1841:2,2,3.82,-13,-18375,NO2,NO3,,O2,NO,NO2,550,2
6693,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1992WAN/LJU7640-7645:2,2,3.3,-3,-13303,NO2,NO3,,O2,NO,NO2,296,2
6694,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1975GRA236:3,2,2.51,-14,-10061,NO2,NO3,,O2,NO,NO2,298,2
6695,3376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=527C63CE64CD6271A030FB4441FC409A?id=1951JOH4542-4546:3,2,6.64,-12,-20952,NO2,NO3,,O2,NO,NO2,298,2
6699,3378,http://kinetics.nist.gov/kinetics/Detail;jsessionid=54DDA4E7A6D02D29DF96F111DD7F5703?id=1982GLE/HEI699:2,2,2.51,-18,,NO2,(C2H5)2NO,,HNO2,C2H5N(O)=CHCH3,,"298
 
K",2
6701,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1997ATK/BAU1329-1499:134,3,1.4,-33,,NO2,NO2,,N2O4,,,300,3
6702,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=2004ATK/BAU1461-1738:139,2,1,-12,,NO2,NO2,,N2O4,,,225,2
6703,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=2004ATK/BAU1461-1738:140,2,1,-12,,NO2,NO2,,N2O4,,,"298
 
K",2
6704,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1997ATK/BAU1329-1499:133,2,1,-12,,NO2,NO2,,N2O4,,,250,2
6705,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1992MAR/GOZ5472-5479:2,3,1.12,-34,,NO2,NO2,,N2O4,,,255,3
6706,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1988BRU/FRO957-965:1,3,1,-33,,NO2,NO2,,N2O4,,,"224
 
K",3
6707,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1988BOR/COB4377-4384:2,3,1.4,-33,,NO2,NO2,,N2O4,,,300,3
6708,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1985BOR/COB337:10,3,1.4,-33,,NO2,NO2,,N2O4,,,"298
 
K",3
6709,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1970SHA/JER923-933:3,3,7.44,-34,,NO2,NO2,,N2O4,,,"298
 
K",3
6710,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1992MAR/GOZ5472-5479:1,2,1.79,-12,,NO2,NO2,,N2O4,,,255,2
6711,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1988BOR/COB4377-4384:1,2,8.3,-13,,NO2,NO2,,N2O4,,,300,2
6712,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1985BOR/COB337:9,2,8.3,-13,,NO2,NO2,,N2O4,,,"298
 
K",2
6713,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1984GOZ/CAL210:1,2,1.74,-14,,NO2,NO2,,N2O4,,,"258
 
K",2
6714,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1970SHA/JER923-933:2,2,8.3,-13,,NO2,NO2,,N2O4,,,"298
 
K",2
6716,3380,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6964492F8915133276C57017137FEC5B?id=1985COB/TRO1010-1015:22,2,8.3,-13,,NO2,NO2,,N2O4,,,"300
 
K",2
6717,3381,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA5D0E8CA927F6FF5BC28565939E8AA8?id=1991TSA/HER609-663:62,2,1.02,-12,-87302,NO2,NO2,,NO,NO3,,300,2
6718,3381,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA5D0E8CA927F6FF5BC28565939E8AA8?id=1997ROH/PET483-493:4,2,1.66,-11,-108088,NO2,NO2,,NO,NO3,,1350,2
6719,3381,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA5D0E8CA927F6FF5BC28565939E8AA8?id=1990ZUE/STA1077-1088:1,2,4.53,-10,-153818,NO2,NO2,,NO,NO3,,1800,2
6720,3381,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA5D0E8CA927F6FF5BC28565939E8AA8?id=1973BUT/LEV1957:1,2,5.31,-12,-107257,NO2,NO2,,NO,NO3,,1700,2
6721,3381,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA5D0E8CA927F6FF5BC28565939E8AA8?id=1962ASH/BUR253:4,2,1.29,-12,-99774,NO2,NO2,,NO,NO3,,473,2
6722,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1991TSA/HER609-663:61,2,2.71,-12,-108920,NO2,NO2,,O2,NO,NO,300,2
6723,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1970ZIM515:2,3,9.93,-29,-273546,NO2,NO2,,O2,NO,NO,1480,3
6724,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1998PAR/GIL10099-10105:2,2,6.91,-12,-115072,NO2,NO2,,O2,NO,NO,602,2
6725,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1998PAR/GIL10099-10105:1,2,7.49,-12,-115488,NO2,NO2,,O2,NO,NO,600,2
6726,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1997ROH/PET483-493:3,2,3.32,-12,-104762,NO2,NO2,,O2,NO,NO,1350,2
6727,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1993HE/LIU845-863:6,2,1.41,-11,-119728,NO2,NO2,,O2,NO,NO,623,2
6728,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1970ZIM515:1,2,4.98,-12,-112245,NO2,NO2,,O2,NO,NO,1380,2
6729,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1962ASH/BUR253:3,2,5.11,-12,-112245,NO2,NO2,,O2,NO,NO,473,2
6730,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1959HUF/DAV2311-2316:2,2,4.15,-11,-104762,NO2,NO2,,O2,NO,NO,1400,2
6731,3382,http://kinetics.nist.gov/kinetics/Detail;jsessionid=816FCD9B1F756D8529939699AECC096F?id=1922BOD68-123:1,2,1.78,-15,-2403,NO2,NO2,,O2,NO,NO,592,2
6734,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1991TSA/HER609-663:59,2,1.88,-4,-312624,NO2,,,NO,O(.),,1400,2
6735,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1991TSA/HER609-663:60,2,9.4,-5,-310961,NO2,,,NO,O(.),,1400,2
6736,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1991TSA/HER609-663:58,1,5.48,15,-306804,NO2,,,NO,O(.),,1400,1
6737,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1997ROH/PET483-493:2,2,6.61,-9,-251097,NO2,,,NO,O(.),,1350,2
6738,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1979END/GLA2083:30,2,3.32,-16,,NO2,,,NO,O(.),,"1800
 
K",2
6739,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1979END/GLA2083:27,2,2.49,-16,,NO2,,,NO,O(.),,"1800
 
K",2
6740,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1979END/GLA2083:28,2,2.49,-16,,NO2,,,NO,O(.),,"1800
 
K",2
6741,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1979END/GLA2083:29,2,2.82,-16,,NO2,,,NO,O(.),,"1800
 
K",2
6742,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1979END/GLA2083:31,2,4.07,-16,,NO2,,,NO,O(.),,"1800
 
K",2
6743,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1979END/GLA2083:32,2,8.3,-16,,NO2,,,NO,O(.),,"1800
 
K",2
6744,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1979END/GLA2083:33,2,8.3,-16,,NO2,,,NO,O(.),,"1800
 
K",2
6745,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1979END/GLA2083:34,2,8.72,-16,,NO2,,,NO,O(.),,"1800
 
K",2
6746,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1969TRO144-147:2,2,1.86,-8,-271883,NO2,,,NO,O(.),,1450,2
6747,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1963HIR/HAR2361:1,2,1.96,-8,-276040,NO2,,,NO,O(.),,1800,2
6748,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1959HUF/DAV2311-2316:1,2,5.08,-8,-273546,NO2,,,NO,O(.),,1400,2
6749,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1956ROS/WIS493-494:1,2,6.61,-12,-112245,NO2,,,NO,O(.),,630,2
6751,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1997ROH/PET483-493:1,1,3.98,14,-300152,NO2,,,NO,O(.),,1350,1
6752,3384,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA6D4F121EB6B62B15F2BCCFB7D11A6D?id=1969TRO144-147:1,1,2,14,-300984,NO2,,,NO,O(.),,1450,1
6754,3385,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9F4A26478A1102DC0C27E068BD76B2B6?id=1999BEZ/STO10268-10273:1,1,1,11,,NO2,,,O(1D),NO,,"298
 
K",1
6755,3386,http://kinetics.nist.gov/kinetics/Detail;jsessionid=22534A0DDEE89C7BA9ED18FCDC762197?id=2010GRE/GHO904-912:7,2,2.8,-11,,NO,CH2=CHC(CH3)(OH)CH2(.),,CH3C(CH2NO)(OH)CH=CH2,,,"298
 
K",2
6757,3388,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFBE4697A260DF0D1D15B53D27FA355E?id=1996MOG/SEH8882-8889:9,2,2.09,-11,,NO,CF3CFOO(.)CF3,,NO2,(CF3)2CFO(.),,"296
 
K",2
6761,3392,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CCD5C2F27D0FFC6749EFC53DB944996F?id=2001ATK/BAU1-56:379,2,1,-11,,NO,CF3CF2OO(.),,NO2,CF3OCF2(.),,"298
 
K",2
6762,3392,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CCD5C2F27D0FFC6749EFC53DB944996F?id=1997ATK/BAU521-1011:368,2,1,-11,,NO,CF3CF2OO(.),,NO2,CF3OCF2(.),,"298
 
K",2
6763,3392,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CCD5C2F27D0FFC6749EFC53DB944996F?id=2003OLK/SMI3436-3442:2,2,1.1,-11,-532,NO,CF3CF2OO(.),,NO2,CF3OCF2(.),,198,2
6766,3395,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7797D63C39DDC3D14A0B870FA7F1B08B?id=2003OLK/SMI3436-3442:3,2,3.5,-12,-2702,NO,CF3CH2OO(.),,CF3OCH2(.),NO2,,198,2
6768,3397,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ED5CA93CAF7C12C0013E4D95C191E5A4?id=2001ATK/BAU1-56:378,2,1.3,-11,,NO,CHF2CF2OO(.),,NO2,CF3CFHO,,"298
 
K",2
6770,3399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFE702962AA511EA84859F23C8F807B9?id=1997ATK/BAU521-1011:367,2,1,-11,,NO,CHF2CF2OO(.),,CHF2OCF2(.),NO2,,"298
 
K",2
6771,3400,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0AA9F9CD0EF1F96AB2E443D10AAA7C49?id=2001ATK/BAU1-56:376,2,1,-11,,NO,CHF2CF2OO(.),,CHF2CF2O,NO2,,"298
 
K",2
6772,3401,http://kinetics.nist.gov/kinetics/Detail;jsessionid=69B1BBCEB7B23F37621DBFDAB28B2803?id=2001ATK/BAU1-56:372,2,1.3,-11,,NO,CHF2OO,,NO2,CHF2O(.),,"298
 
K",2
6773,3401,http://kinetics.nist.gov/kinetics/Detail;jsessionid=69B1BBCEB7B23F37621DBFDAB28B2803?id=1997ATK/BAU521-1011:366,2,1.3,-11,,NO,CHF2OO,,NO2,CHF2O(.),,"298
 
K",2
6775,3403,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E7ECAF1302382DF5192DAE1BFAAD89EF?id=1996MAR/SZE4514-4520:1,2,4,-12,4681,NO,CF3C(O)OO(.),,NO2,CF3C(O)O,,220,2
6776,3403,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E7ECAF1302382DF5192DAE1BFAAD89EF?id=1994WAL/HUR5686-5694:5,2,9.9,-12,,NO,CF3C(O)OO(.),,NO2,CF3C(O)O,,"296
 
K",2
6784,3408,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F990B5501C3444521C5B40093150B1F5?id=1997ATK/BAU521-1011:363,2,1.3,-11,,NO,CF3CFHO2(.),,NO2,CF3CFHO,,"298
 
K",2
6785,3408,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F990B5501C3444521C5B40093150B1F5?id=2003OLK/SMI3436-3442:4,2,1.7,-12,-590,NO,CF3CFHO2(.),,NO2,CF3CFHO,,198,2
6786,3408,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F990B5501C3444521C5B40093150B1F5?id=1995BHA/CAR9-15:1,2,1.31,-11,,NO,CF3CFHO2(.),,NO2,CF3CFHO,,"324
 
K",2
6787,3408,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F990B5501C3444521C5B40093150B1F5?id=1991WAL/NIE33-39:1,2,3.6,-12,,NO,CF3CFHO2(.),,NO2,CF3CFHO,,"298
 
K",2
6792,3411,http://kinetics.nist.gov/kinetics/Detail;jsessionid=997B84CD2B8BF2C64C0A2AC8D9376056?id=1995BAR/TUR39-54:6,2,2.41,-11,,NO,CH3S(O)2OO,,NO2,CH3SO3,,"298
 
K",2
6797,3415,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C9C0EC452320EBA7ECADFE4665408C69?id=2001ATK/BAU1-56:371,2,1.3,-11,,NO,CH2FO2,,NO2,CH2FO(.),,"298
 
K",2
6798,3416,http://kinetics.nist.gov/kinetics/Detail;jsessionid=883633801FE58C8E6FBBF5BD71C3CB07?id=1997ATK/BAU521-1011:361,2,1.3,-11,,NO,CH2FO2,,[None],NO2,,"298
 
K",2
6804,3420,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CD28D8520060513570B741546CB30DEE?id=2014STO/BLI1139-1149:5,2,1.07,-11,,NO,ICH2OO(.),,CH2IO,NO2,,"295
 
K",2
6805,3421,http://kinetics.nist.gov/kinetics/Detail;jsessionid=549097DAC9452689D0C9B0AC9B311CD1?id=1994WAL/ELL2346-2356:7,2,2.51,-11,,NO,FC(O)OO,,NO2,FC(O)O(.),,"296
 
K",2
6810,3425,http://kinetics.nist.gov/kinetics/Detail;jsessionid=82E2E23CB0D4899903661B027C9CDBBA?id=2013LI/ZHA1391-1397:1,2,1.08,-14,14538,NO,CH2FO(.),,HFCO,HNO,,200,2
6811,3426,http://kinetics.nist.gov/kinetics/Detail;jsessionid=50C3F4896D4B981A5CF1F70EC42BB50A?id=1996HEL/MOO17846-17854:4,2,8.6,-12,,NO,CD3O2(.),,CD3O,NO2,,"298
 
K",2
6812,3426,http://kinetics.nist.gov/kinetics/Detail;jsessionid=50C3F4896D4B981A5CF1F70EC42BB50A?id=1994MAS/TSU523-528:2,2,1.09,-11,,NO,CD3O2(.),,CD3O,NO2,,"298
 
K",2
6825,3431,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F023605FC4ABA45CB81808A199D25E3?id=1995MOR/ARG15899-15910:4,2,3.8,-11,,NO,FC(O)O(.),,CO2,FNO,,235,2
6826,3431,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F023605FC4ABA45CB81808A199D25E3?id=1994WAL/ELL2346-2356:6,2,1.3,-10,,NO,FC(O)O(.),,CO2,FNO,,"296
 
K",2
6827,3431,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F023605FC4ABA45CB81808A199D25E3?id=1994MAR/SZE12294-12309:6,2,3.6,-11,,NO,FC(O)O(.),,CO2,FNO,,233,2
6828,3432,http://kinetics.nist.gov/kinetics/Detail;jsessionid=579DE2F44E4F3FFE67EB52ADCABB62E1?id=2001ATK/BAU1-56:144,2,1.2,-11,1995,NO,CH3CH2C(O)OO,,NO2,CH3CH2C(O)O(.),,240,2
6829,3432,http://kinetics.nist.gov/kinetics/Detail;jsessionid=579DE2F44E4F3FFE67EB52ADCABB62E1?id=1999FRO/LOV221-228:1,2,6.71,-12,2827,NO,CH3CH2C(O)OO,,NO2,CH3CH2C(O)O(.),,226,2
6830,3432,http://kinetics.nist.gov/kinetics/Detail;jsessionid=579DE2F44E4F3FFE67EB52ADCABB62E1?id=1999FRO/LOV221-228:2,2,2.09,-11,,NO,CH3CH2C(O)OO,,NO2,CH3CH2C(O)O(.),,"298
 
K",2
6832,3433,http://kinetics.nist.gov/kinetics/Detail;jsessionid=874D589D30B7BFE32682BEF0CA5DCBE1?id=1997ATK/BAU521-1011:358,2,2.01,-11,,NO,CH3CH2C(O)OO,,CO2,(.)C2H5,NO2,"298
 
K",2
6833,3434,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F6C6AA6234E583CD374126D2DAD80563?id=1998SEH/CHR475-489:1,2,8,-12,,NO,CH3C(O)CH2OO(.),,CH3C(O)CH2O(.),NO2,,"295
 
K",2
6835,3436,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0F93F097471660C33F287B24A589DE0B?id=1987ATK/ASC91:12,2,1.78,-1,,NO,C2H5CH(CH3)CH(CH3)O2,,C2H5CH(CH3)CH(CH3)ONO2,,,"299
 
K",2
6847,3440,http://kinetics.nist.gov/kinetics/Detail;jsessionid=19E5C6D1F73B33AAD32C1F29E16FCD1E?id=1995LAN/LJU53-56:1,2,9.1,-12,,NO,CH3OCH2OO(.),,NO2,CH3OCH2O(.),,"296
 
K",2
6860,3444,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F55A6E49782ACA7262845D8550ECD34C?id=1985SHE/EDN849:1,2,1.5,-2,,NO,CH3CH(OH)CH2OO(.),,['[N+](=O)([O-])OCC(C)O'],,,"298
 
K",2
6872,3448,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E1E2252538BF2056947AA46353086D14?id=1994SEH/ELL615-629:5,2,1.1,-11,,NO,SF5O2,,NO2,SF5O,,"295
 
K",2
6875,3450,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8A7254D951F853E09663397DF7C73F92?id=1994LAN/LJU165-170:3,2,4.9,-12,,NO,HOC(CH3)2CH2OO(.),,NO2,CH3CH2CH2CH2OO(.),,"98.00
 
K",2
6876,3451,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2C7A2FD0097BB3790DE8A3F8C8A3FBE2?id=1992LIN/HE489-516:6,2,5.31,-12,-2245,NO,HN=NO.,,NO2,HN=N,,80,2
6877,3452,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0D122F9C87CC7EA39CA381E0CD011420?id=1993HE/LIU845-863:5,2,1.66,-12,,NO,HN=NO.,,N2O,HNO,,623,2
6878,3453,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FB1EEB40ACE73239BDAE0BD0876C54FB?id=1992LIN/HE489-516:5,2,4.32,-13,-6735,NO,HN=NO.,,N2,HNO2,,80,2
6888,3455,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB5954FB2BE693A0B2693E79CAADBF5D?id=1992ATA/KOC691-699:3,2,5.76,-12,1580,NO,(.)CH2,,C(O)NH2,,,294,2
